vname,mean
z.0.1.1,-0.8174638633377942
z.0.1.2,0.2966942128093597
z.0.2.1,0.6772227712640063
z.0.2.2,-1.0851709934851852
z.0.3.1,-0.30004295578784235
z.0.3.2,-0.4983819131284934
z.0.4.1,-0.15568159709308882
z.0.4.2,0.747534893248064
z.0.5.1,-1.3383663467236
z.0.5.2,-0.3038604692827745
z.0.6.1,0.6005401199444624
z.0.6.2,0.5840763771351662
z.0.7.1,0.10690790743450669
z.0.7.2,0.8621429213542947
z.0.8.1,1.0117160149783309
z.0.8.2,-1.0069483114132463
z.0.9.1,-0.38425382326885416
z.0.9.2,-0.35693995621591423
z.0.10.1,1.6486159345713836
z.0.10.2,-1.1425559395958953
z.0.11.1,-0.09463496472170814
z.0.11.2,0.10316614521483618
z.0.12.1,0.440331837541118
z.0.12.2,-1.5029059874095219
z.0.13.1,-0.8016841119184347
z.0.13.2,0.29499675184371305
z.0.14.1,0.24809251036874455
z.0.14.2,0.5597253439871458
z.0.15.1,3.6962827319335785e-4
z.0.15.2,1.0543011007271503
z.0.16.1,1.2236918438318998
z.0.16.2,0.898531049816266
z.0.17.1,0.7072478180551013
z.0.17.2,0.3548507814777289
z.0.18.1,-0.0233032050829784
z.0.18.2,1.0678590474792315
z.0.19.1,-0.30798413381520606
z.0.19.2,-0.7895694241649324
z.0.20.1,-1.151007969022121
z.0.20.2,0.21830389707679096
z.0.21.1,-0.11226674249075806
z.0.21.2,1.3313695478072751
z.0.22.1,-0.9493520675759549
z.0.22.2,-0.5361294861782678
z.0.23.1,0.09241688749011742
z.0.23.2,1.3706147699184945
z.0.24.1,0.5002735022822684
z.0.24.2,1.188956277356443
z.0.25.1,0.01554810698176186
z.0.25.2,-0.606311808810595
z.0.26.1,0.21716328193136303
z.0.26.2,1.320997983356668
z.0.27.1,-0.615699134253779
z.0.27.2,0.9518551964144363
z.0.28.1,-0.2726349375520809
z.0.28.2,0.5691448340659507
z.0.29.1,0.06916170222508157
z.0.29.2,-0.9269118436571311
z.0.30.1,-0.4059883397058444
z.0.30.2,-1.0688869156679677
z.0.31.1,0.47114342899235656
z.0.31.2,-0.9233800314244668
z.0.32.1,-0.4036910601406658
z.0.32.2,0.18790091946405887
z.0.33.1,-0.7673061581209966
z.0.33.2,-0.8153913888699917
z.0.34.1,-0.14605616312628047
z.0.34.2,-0.5022656464956434
z.0.35.1,1.034568004270116
z.0.35.2,-1.4430722280809252
z.0.36.1,-0.8125508268099767
z.0.36.2,0.4964658908522086
z.0.37.1,1.2375784213990928
z.0.37.2,-0.4467445399739873
z.0.38.1,-0.09779819194974017
z.0.38.2,-0.46898070540671094
z.0.39.1,-0.6469594645597667
z.0.39.2,0.7648956399176531
z.0.40.1,0.3393666377038649
z.0.40.2,0.8915990825458188
z.0.41.1,-0.5701425509669927
z.0.41.2,0.2243683296610082
z.0.42.1,-0.8257025613253972
z.0.42.2,0.015160754979739434
z.0.43.1,0.20130684262279755
z.0.43.2,-0.2452653796384048
z.0.44.1,-1.3630950385090377
z.0.44.2,0.36404809431665197
z.0.45.1,-0.2685593165544532
z.0.45.2,-1.6122300102310836
z.0.46.1,0.6689694418111028
z.0.46.2,0.033378306904248124
z.0.47.1,-0.2012353968695916
z.0.47.2,0.6222610927530942
z.0.48.1,-0.34455924549479666
z.0.48.2,-1.0135892988477768
z.0.49.1,-0.46716310440562936
z.0.49.2,0.4427106755520347
z.0.50.1,-0.9669015907894497
z.0.50.2,0.6965080709113927
z.0.51.1,-0.04817819682365429
z.0.51.2,1.2586386799601101
z.0.52.1,0.021714277144019082
z.0.52.2,0.29363908016209744
z.0.53.1,-0.9490543017355458
z.0.53.2,-0.6379614972658816
z.0.54.1,-0.009836181708647312
z.0.54.2,0.2104351928833524
z.0.55.1,-0.8328959207139454
z.0.55.2,-0.13505806902673811
z.0.56.1,-0.7446308396796024
z.0.56.2,-0.27286680421394927
z.0.57.1,0.18060040013826384
z.0.57.2,0.1126273970963431
z.0.58.1,-0.9163773052984883
z.0.58.2,0.7034959382302867
z.0.59.1,-0.5754589114638674
z.0.59.2,-0.3714633768603419
z.0.60.1,-0.17875639622250714
z.0.60.2,-1.1418027670318702
z.0.61.1,0.3506345375308774
z.0.61.2,0.7552161431595567
z.0.62.1,0.959314875498412
z.0.62.2,0.36294591510066293
z.0.63.1,-0.10710197368635734
z.0.63.2,-0.42012428634118143
z.0.64.1,0.3594301015389204
z.0.64.2,-0.534344514965346
z.0.65.1,0.09039329945986149
z.0.65.2,0.2640736238704765
z.0.66.1,0.4994594932234484
z.0.66.2,0.2921341579850157
z.0.67.1,-0.1553333952026275
z.0.67.2,-0.3658215998022102
z.0.68.1,-0.525377809821634
z.0.68.2,-1.6438590416583787
z.0.69.1,0.19726731040398227
z.0.69.2,0.6088279434210642
z.0.70.1,0.2721422536177605
z.0.70.2,0.8613811642772834
z.0.71.1,0.11047601252200553
z.0.71.2,0.9033119079536711
z.0.72.1,-0.10962838301528283
z.0.72.2,-0.359382731782034
z.0.73.1,1.0883346859773013
z.0.73.2,-1.4990294647064533
z.0.74.1,-0.8124922511303612
z.0.74.2,0.7404383518863226
z.0.75.1,0.8818996911600839
z.0.75.2,0.15248831512030742
z.0.76.1,-0.16882970201401273
z.0.76.2,-0.8898667391777116
z.0.77.1,0.11019854101850039
z.0.77.2,0.7928762797805543
z.0.78.1,-0.513122722990386
z.0.78.2,-0.5219651504613498
z.0.79.1,0.2182162036039514
z.0.79.2,0.288373082887788
z.0.80.1,-0.6708432477147819
z.0.80.2,0.8056676260190012
z.0.81.1,-0.64376787485673
z.0.81.2,1.2389851504894562
z.0.82.1,1.060270107895406
z.0.82.2,0.3390665743813269
z.0.83.1,-0.005309824204177376
z.0.83.2,0.8746421435335068
z.0.84.1,-0.967426979065461
z.0.84.2,0.5603875864214147
z.0.85.1,-0.2936905609856936
z.0.85.2,0.6182348449763181
z.0.86.1,0.08441227998739545
z.0.86.2,0.9587649203388721
z.0.87.1,-0.2962304666107169
z.0.87.2,0.1157805895633117
z.0.88.1,1.1548322279086287
z.0.88.2,0.5456070687456165
z.0.89.1,0.19399268176407045
z.0.89.2,1.016856342739826
z.0.90.1,1.3944970304494122
z.0.90.2,-0.24657523900787537
z.0.91.1,-0.48639767370247344
z.0.91.2,1.400190819845123
z.0.92.1,-0.4936364794892322
z.0.92.2,1.1102088935106167
z.0.93.1,-0.6222835190137315
z.0.93.2,0.021620555255027037
z.0.94.1,-0.4889628727099818
z.0.94.2,-0.5852037618745964
z.0.95.1,-0.5636626153451737
z.0.95.2,-0.795808453121253
z.0.96.1,-0.5939715909709831
z.0.96.2,0.04471367745598804
z.0.97.1,-0.8092564857454465
z.0.97.2,0.3896693943142104
z.0.98.1,-0.7916969585912724
z.0.98.2,-0.5983204406977214
z.0.99.1,0.9369804616755105
z.0.99.2,0.6319556524691123
z.0.100.1,1.3577881077094598
z.0.100.2,0.6767190783238118
z.0.101.1,0.39536345505613996
z.0.101.2,0.1175283553593339
z.0.102.1,-0.5801588418974831
z.0.102.2,1.0722326845556083
z.0.103.1,0.20609896359482052
z.0.103.2,-0.6349196864191442
z.0.104.1,0.5137218949299367
z.0.104.2,-1.3859316879657424
z.0.105.1,-0.43937498442689715
z.0.105.2,-0.0666062421786206
z.0.106.1,-0.5763321147131719
z.0.106.2,0.028127898340762125
z.0.107.1,-0.20759701001818257
z.0.107.2,-0.07161290321288133
z.0.108.1,0.2701043299312929
z.0.108.2,-0.3354432885043218
z.0.109.1,0.22519332950284968
z.0.109.2,-0.024536867221785618
z.0.110.1,0.10856062631111
z.0.110.2,1.28931144817676
z.0.111.1,-0.20666305660057463
z.0.111.2,0.8152522899322974
z.0.112.1,1.039734012136352
z.0.112.2,1.3161066280145586
z.0.113.1,0.9220159379586376
z.0.113.2,-0.12740539892315297
z.0.114.1,-0.029472848632170593
z.0.114.2,-1.4174148852167079
z.0.115.1,-0.16625805051818476
z.0.115.2,-0.3736927448553654
z.0.116.1,-0.6732514711845011
z.0.116.2,0.04381122022796761
z.0.117.1,-0.8554338496806702
z.0.117.2,-0.5690777912954386
z.0.118.1,-0.39405704164112226
z.0.118.2,0.5631193318789273
z.0.119.1,-0.3394809344148616
z.0.119.2,0.8081471985602967
z.0.120.1,0.7499957549109582
z.0.120.2,1.38327469318821
z.0.121.1,0.15276508864380287
z.0.121.2,-0.13332853749987023
z.0.122.1,0.6078771016680604
z.0.122.2,-0.710190219332049
z.0.123.1,-0.08547576307109041
z.0.123.2,0.1128665960658802
z.0.124.1,-0.12755550960359066
z.0.124.2,0.40258306965301754
z.0.125.1,-0.05647464555832914
z.0.125.2,0.025993472143423964
z.0.126.1,0.02947702777277066
z.0.126.2,0.09047913942794188
z.0.127.1,0.3165283702504059
z.0.127.2,-1.1560456889675297
z.0.128.1,0.21162907496336444
z.0.128.2,-1.7228930993710734
z.0.129.1,-0.5815660188051227
z.0.129.2,-0.19239586709162992
z.0.130.1,0.16200974703848087
z.0.130.2,-0.307445198420677
z.0.131.1,-0.25406058864583286
z.0.131.2,-0.05356794806326662
z.0.132.1,-0.13496958639348205
z.0.132.2,1.2659092908174563
z.0.133.1,0.8072343363130733
z.0.133.2,0.3627633711670698
z.0.134.1,-0.0035080394125718726
z.0.134.2,-1.477857346551285
z.0.135.1,0.07789061201667342
z.0.135.2,1.0391628058190998
z.0.136.1,-0.22347499018337047
z.0.136.2,0.5458378853277279
z.0.137.1,0.3248425066517842
z.0.137.2,1.0340096232928537
z.0.138.1,-1.3014776488384698
z.0.138.2,0.448283047327269
z.0.139.1,-0.3265647371335947
z.0.139.2,1.2425029897225117
z.0.140.1,-0.42260961478517267
z.0.140.2,0.5869274630260302
z.0.141.1,0.19508257334091395
z.0.141.2,-0.09025801942766701
z.0.142.1,-0.18422740843558064
z.0.142.2,-0.38543225995267344
z.0.143.1,-0.40326570763427533
z.0.143.2,1.0499381714244127
z.0.144.1,-0.27544169138963176
z.0.144.2,-0.949882901253123
z.0.145.1,-0.8800538087763966
z.0.145.2,-0.09320901752320145
z.0.146.1,-0.9093213300651316
z.0.146.2,0.3191995145885829
z.0.147.1,-0.0394375758273143
z.0.147.2,-0.5430168533878617
z.0.148.1,-0.5097313900310709
z.0.148.2,-0.010797677496239019
z.0.149.1,-1.5768404585889728
z.0.149.2,-0.054201361996425404
z.0.150.1,1.3620431073109707
z.0.150.2,0.49535894905118255
z.0.151.1,-0.3851189428312986
z.0.151.2,1.0749591115396238
z.0.152.1,0.25757966728780246
z.0.152.2,-1.035997687206785
z.0.153.1,-0.6755526658427926
z.0.153.2,-1.1402538582992856
z.0.154.1,-0.1530893366368976
z.0.154.2,0.16997142458643427
z.0.155.1,0.7019394054943581
z.0.155.2,-1.11583870466953
z.0.156.1,-0.5261361829532679
z.0.156.2,-0.8680560139221741
z.0.157.1,-0.4512573637585504
z.0.157.2,-0.2102744539380106
z.0.158.1,1.377354976954622
z.0.158.2,-0.7300639488764471
z.0.159.1,1.1320358230174956
z.0.159.2,-0.46571382652030574
z.0.160.1,0.8521091988083226
z.0.160.2,-0.20549443464983527
z.0.161.1,-0.4328197862983201
z.0.161.2,1.339443222996397
z.0.162.1,-0.9201135870073954
z.0.162.2,0.23755478980668016
z.0.163.1,0.3939068274468795
z.0.163.2,1.419010930559721
z.0.164.1,0.003677715309127408
z.0.164.2,0.3280662705386557
z.0.165.1,0.07167216102772361
z.0.165.2,-0.6609849695664299
z.0.166.1,-0.4742844932882569
z.0.166.2,-0.5994195820876221
z.0.167.1,-0.7413125760647264
z.0.167.2,-0.11190908505624421
z.0.168.1,-0.5738009240200018
z.0.168.2,-0.543078967759488
z.0.169.1,0.897807858284679
z.0.169.2,-0.74285548279756
z.0.170.1,-0.14521718377532322
z.0.170.2,-0.5566755895417216
z.0.171.1,0.11005698991136724
z.0.171.2,0.6103118782676142
z.0.172.1,0.9295375379320943
z.0.172.2,1.0047962250820406
z.0.173.1,-0.3931297631777205
z.0.173.2,0.4109455695246627
z.0.174.1,-0.1672766182345925
z.0.174.2,-0.6332646555703352
z.0.175.1,0.40510057697156204
z.0.175.2,0.2565108521365188
z.0.176.1,-0.08487740339934224
z.0.176.2,-0.7923522349176041
z.0.177.1,-0.6713333686101423
z.0.177.2,0.6357324285113615
z.0.178.1,0.19942889723848353
z.0.178.2,0.8545984660003417
z.0.179.1,-0.8559813327132965
z.0.179.2,-0.7582253630558421
z.0.180.1,-0.22314728862922625
z.0.180.2,0.4577845521692262
z.0.181.1,-0.06717304435004214
z.0.181.2,0.9754569524411264
z.0.182.1,-0.13960129386929665
z.0.182.2,-0.38471699918505486
z.0.183.1,-0.3302419542918991
z.0.183.2,-0.33816622157374276
z.0.184.1,0.5827767538018205
z.0.184.2,-1.4009616421111062
z.0.185.1,-0.32693209718023153
z.0.185.2,-0.7283338413011963
z.0.186.1,-0.2641389244567877
z.0.186.2,-0.6762182947294045
z.0.187.1,1.03063223006889
z.0.187.2,0.587671305707375
z.0.188.1,0.13000058686955046
z.0.188.2,1.607820123862122
z.0.189.1,-0.32020246122056834
z.0.189.2,0.5542881968181916
z.0.190.1,-0.8863675941942102
z.0.190.2,-0.37404828239416543
z.0.191.1,-0.6059321680418093
z.0.191.2,0.35609330074804274
z.0.192.1,-0.6725816366803551
z.0.192.2,-0.6371744874415813
z.0.193.1,0.20497510700311597
z.0.193.2,-1.6181895210511208
z.0.194.1,0.5696276653972403
z.0.194.2,-0.03070908763055995
z.0.195.1,0.6646150962486155
z.0.195.2,0.6657844497794358
z.0.196.1,-0.12452863634161028
z.0.196.2,-0.5091362835221787
z.0.197.1,-0.9774130222893476
z.0.197.2,-0.4405746876191598
z.0.198.1,1.2478392621794294
z.0.198.2,0.7867325023216473
z.0.199.1,0.44334768564102317
z.0.199.2,-0.5241450652218843
z.0.200.1,-0.5670450403159198
z.0.200.2,0.07254169201106428
z.0.201.1,-0.36630754253099995
z.0.201.2,0.820268123553918
z.0.202.1,0.6476157763510247
z.0.202.2,0.7388168101669287
z.0.203.1,0.1211053312907877
z.0.203.2,0.3079038050967856
z.0.204.1,-0.7344029026473681
z.0.204.2,0.7467155420373284
z.0.205.1,0.183228500991563
z.0.205.2,-0.7015308549989608
z.0.206.1,-0.5383620881415192
z.0.206.2,-0.609304882251882
z.0.207.1,-0.9574419829990102
z.0.207.2,0.6915781323255762
z.0.208.1,6.89827769295849e-4
z.0.208.2,1.1381084459296307
z.0.209.1,-0.8514985955663389
z.0.209.2,0.6204647172421506
z.0.210.1,-0.2844820971573176
z.0.210.2,0.5105969845152206
z.0.211.1,-0.572524026627536
z.0.211.2,0.9522885181385089
z.0.212.1,-0.07652062141008407
z.0.212.2,0.3428919684152892
z.0.213.1,0.19275665830679278
z.0.213.2,1.4848430876478982
z.0.214.1,0.06752959816879725
z.0.214.2,-0.698681134865695
z.0.215.1,0.023880017419376433
z.0.215.2,-1.1892263223635158
z.0.216.1,-0.5630796478442847
z.0.216.2,0.5360897253660355
z.0.217.1,-0.2301120866092993
z.0.217.2,1.0875099296798132
z.0.218.1,0.0051156713304718535
z.0.218.2,0.2815258153313218
